上榜日期,证券号码,证券简称,上榜涨幅,买入额（万）,卖出额（万）,净买入（万）,所属营业部,游资名称
2026-02-13,600589,大位科技,-,-,-,28693.57,日振幅值达15%的证券|日换手率达20%的证券,证券之星
2026-02-13,603618,杭电股份,-,-,-,2274.41,日振幅值达15%的证券|日跌幅偏离值达7%的证券,证券之星
2026-02-13,603103,横店影视,-,-,-,682.93,日振幅值达15%的证券,证券之星
2026-02-13,600410,华胜天成,-,-,-,50156.05,日换手率达20%的证券,证券之星
2026-02-13,603466,风语筑,-,-,-,4057.76,日换手率达20%的证券,证券之星
2026-02-13,603138,海量数据,-,-,-,-1823.75,日换手率达20%的证券,证券之星
2026-02-13,600481,双良节能,-,-,-,-16381.39,日跌幅偏离值达7%的证券,证券之星
2026-02-13,600545,卓郎智能,-,-,-,-6049.48,日跌幅偏离值达7%的证券,证券之星
2026-02-13,603729,龙韵股份,-,-,-,-1729.81,日跌幅偏离值达7%的证券,证券之星
2026-02-13,605287,德才股份,-,-,-,-2257.59,日跌幅偏离值达7%的证券,证券之星
2026-02-13,600984,建设机械,-,-,-,12083.23,日涨幅偏离值达7%的证券,证券之星
2026-02-13,601777,千里科技,-,-,-,15311.95,日涨幅偏离值达7%的证券,证券之星
2026-02-13,601890,亚星锚链,-,-,-,2220.89,日涨幅偏离值达7%的证券,证券之星
2026-02-13,600629,华建集团,-,-,-,2657.42,日涨幅偏离值达7%的证券,证券之星
2026-02-13,605033,美邦股份,-,-,-,3055.36,日涨幅偏离值达7%的证券,证券之星
2026-02-13,603533,掌阅科技,-,-,-,28148.37,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-13,605289,罗曼股份,-,-,-,17377.75,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-13,603268,*ST松发,-,-,-,31677.79,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,证券之星
2026-02-13,300182,捷成股份,-,-,-,-12579.38,有价格涨跌幅限制的日换手率达到30%的证券,证券之星
2026-02-13,300846,首都在线,-,-,-,-37833.76,有价格涨跌幅限制的日换手率达到30%的证券,证券之星
2026-02-13,300589,江龙船艇,-,-,-,4795.15,有价格涨跌幅限制的日换手率达到30%的证券,证券之星
2026-02-13,300812,易天股份,-,-,-,16168.2,有价格涨跌幅限制的日换手率达到30%的证券|有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,证券之星
2026-02-13,301231,荣信文化,-,-,-,-2295.93,有价格涨跌幅限制的日换手率达到30%的证券,证券之星
2026-02-13,000711,ST京蓝,-,-,-,-3334.89,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,证券之星
2026-02-13,002713,*ST东易,-,-,-,2273.56,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,证券之星
2026-02-13,002498,汉缆股份,-,-,-,37667.22,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-13,000833,粤桂股份,-,-,-,38650.21,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-13,002342,巨力索具,-,-,-,-13073.41,连续三个交易日内!跌幅偏离值累计达20%的证券,证券之星
2026-02-13,300251,光线传媒,-,-,-,34647.48,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,证券之星
2026-02-13,300449,汉邦高科,-,-,-,12742.16,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,证券之星
2026-02-13,300719,安达维尔,-,-,-,5995.14,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,证券之星
2026-02-13,300344,*ST立方,-,-,-,-38.95,连续3个交易日内收盘价格跌幅较基准指数偏离值累计达到-30%的证券,证券之星
2026-02-13,001330,博纳影业,-,-,-,-39118.33,日振幅值达15%的证券|日换手率达20%的证券,证券之星
2026-02-13,002519,银河电子,-,-,-,5696.35,日振幅值达15%的证券,证券之星
2026-02-13,002323,雅博股份,-,-,-,-13949.44,日振幅值达15%的证券,证券之星
2026-02-13,002467,二六三,-,-,-,11482.48,日换手率达20%的证券,证券之星
2026-02-13,000892,欢瑞世纪,-,-,-,-13132.47,日换手率达20%的证券|日跌幅偏离值达7%的证券,证券之星
2026-02-13,002455,百川股份,-,-,-,-3984.84,日换手率达20%的证券,证券之星
2026-02-13,002009,天奇股份,-,-,-,22855.85,日换手率达20%的证券|日涨幅偏离值达7%的证券,证券之星
2026-02-13,002498,汉缆股份,-,-,-,11986.96,日涨幅偏离值达7%的证券,证券之星
2026-02-13,000021,深科技,-,-,-,18336.86,日涨幅偏离值达7%的证券,证券之星
2026-02-13,000859,国风新材,-,-,-,22645.22,日涨幅偏离值达7%的证券,证券之星
2026-02-13,002703,浙江世宝,-,-,-,24309.35,日涨幅偏离值达7%的证券,证券之星
2026-02-13,000070,特发信息,-,-,-,5771.75,日跌幅偏离值达7%的证券,证券之星
2026-02-13,002491,通鼎互联,-,-,-,-15814.42,日跌幅偏离值达7%的证券,证券之星
2026-02-13,002969,嘉美包装,-,-,-,-9018.55,日跌幅偏离值达7%的证券,证券之星
2026-02-13,002957,科瑞技术,-,-,-,-14138.98,日跌幅偏离值达7%的证券,证券之星
2026-02-13,300344,*ST立方,-,-,-,-61.52,有价格涨跌幅限制的日收盘价格跌幅达到-15%的证券,证券之星
2026-02-13,300812,易天股份,-,-,-,12514.69,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,证券之星
2026-02-13,000004,*ST国华,-,-,-,-1177.74,连续三个交易日内!日均换手率与前五个交易日的日均换手率的比值达到30倍!且换手率累计达20%的证券,证券之星
2026-02-13,110095,贴债2467,-,-,-,-1692.49,日跌幅达到15%的前5只证券,证券之星
2026-02-13,920021,流金科技,-,-,-,-2383.73,日换手率达20%的证券,证券之星
2026-02-13,920662,方盛股份,-,-,-,-575.43,日换手率达20%的证券,证券之星
2026-02-13,920166,海圣医疗,-,-,-,-69.03,日换手率达20%的证券,证券之星
2026-02-13,920180,爱得科技,-,-,-,-928.71,日换手率达20%的证券,证券之星
2026-02-13,920119,美德乐,-,-,-,3651.33,日换手率达20%的证券,证券之星
2026-02-13,920305,*ST云创,-,-,-,-335.81,有价格涨跌幅限制的日收盘价格跌幅达到-20%的证券,证券之星
2026-02-12,600545,卓郎智能,-,-,-,3982.82,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-12,600176,中国巨石,-,-,-,-58859.9,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-12,600397,江钨装备,-,-,-,851.99,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-12,603138,海量数据,-,-,-,14300.38,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-12,605006,山东玻纤,-,-,-,4156.75,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-12,600589,大位科技,-,-,-,20943.84,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-12,605033,美邦股份,-,-,-,3349.3,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-12,600986,浙文互联,-,-,-,5839.06,日换手率达20%的证券,证券之星
2026-02-12,603618,杭电股份,-,-,-,1230.68,日换手率达20%的证券,证券之星
2026-02-12,603980,吉华集团,-,-,-,4550.01,日换手率达20%的证券,证券之星
2026-02-12,603466,风语筑,-,-,-,5102,日换手率达20%的证券,证券之星
2026-02-12,603172,万丰股份,-,-,-,290.5,日换手率达20%的证券,证券之星
2026-02-12,603616,韩建河山,-,-,-,-4120.97,连续三个交易日内!跌幅偏离值累计达20%的证券,证券之星
2026-02-12,600545,卓郎智能,-,-,-,1678.37,日涨幅偏离值达7%的证券|日振幅值达15%的证券,证券之星
2026-02-12,600490,鹏欣资源,-,-,-,13576.12,日涨幅偏离值达7%的证券,证券之星
2026-02-12,600960,渤海汽车,-,-,-,5914.34,日涨幅偏离值达7%的证券,证券之星
2026-02-12,605006,山东玻纤,-,-,-,-2052.01,日涨幅偏离值达7%的证券,证券之星
2026-02-12,603138,海量数据,-,-,-,10055.41,日涨幅偏离值达7%的证券,证券之星
2026-02-12,605069,正和生态,-,-,-,1667.76,日振幅值达15%的证券,证券之星
2026-02-12,605287,德才股份,-,-,-,6503.45,日振幅值达15%的证券,证券之星
2026-02-12,605060,联德股份,-,-,-,-6876.43,日振幅值达15%的证券,证券之星
2026-02-12,688158,优刻得-W,-,-,-,6173.29,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,证券之星
2026-02-12,688033,天宜新材,-,-,-,5897.34,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,证券之星
2026-02-12,688099,晶晨股份,-,-,-,43209.21,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,证券之星
2026-02-12,688480,赛恩斯,-,-,-,1027.6,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,证券之星
2026-02-12,603778,国晟科技,-,-,-,-8855.3,日跌幅偏离值达7%的证券,证券之星
2026-02-12,603698,航天工程,-,-,-,-18564.59,日跌幅偏离值达7%的证券,证券之星
2026-02-12,603959,百利科技,-,-,-,-988.11,日跌幅偏离值达7%的证券,证券之星
2026-02-12,603729,龙韵股份,-,-,-,-3166.93,日跌幅偏离值达7%的证券,证券之星
2026-02-12,603103,横店影视,-,-,-,-96.58,日跌幅偏离值达7%的证券,证券之星
2026-02-12,600821,金开新能,-,-,-,30539.63,当日融资买入数量达到当日该证券总交易量的50％以上,证券之星
2026-02-12,002131,利欧股份,-,-,-,129023.48,日涨幅偏离值达7%的证券,证券之星
2026-02-12,000070,特发信息,-,-,-,22382.99,日涨幅偏离值达7%的证券,证券之星
2026-02-12,002080,中材科技,-,-,-,55165.27,日涨幅偏离值达7%的证券,证券之星
2026-02-12,002842,翔鹭钨业,-,-,-,-2924.77,日涨幅偏离值达7%的证券|日换手率达20%的证券,证券之星
2026-02-12,002837,英维克,-,-,-,93372.38,日涨幅偏离值达7%的证券,证券之星
2026-02-12,300182,捷成股份,-,-,-,-12270.09,有价格涨跌幅限制的日换手率达到30%的证券,证券之星
2026-02-12,300364,中文在线,-,-,-,-23404.04,有价格涨跌幅限制的日换手率达到30%的证券,证券之星
2026-02-12,301231,荣信文化,-,-,-,-10470.51,有价格涨跌幅限制的日换手率达到30%的证券,证券之星
2026-02-12,301396,宏景科技,-,-,-,5974.61,有价格涨跌幅限制的日换手率达到30%的证券,证券之星
2026-02-12,300804,广康生化,-,-,-,2000.42,有价格涨跌幅限制的日换手率达到30%的证券,证券之星
2026-02-12,002323,雅博股份,-,-,-,7036.81,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-12,002969,嘉美包装,-,-,-,-17728.53,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-12,002378,章源钨业,-,-,-,40887.46,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-12,002080,中材科技,-,-,-,72480.45,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-12,002842,翔鹭钨业,-,-,-,19423.06,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-12,000962,东方钽业,-,-,-,13126.39,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-12,001896,豫能控股,-,-,-,8227.57,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-12,002951,金时科技,-,-,-,3199.67,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-12,301526,国际复材,-,-,-,33869.53,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,证券之星
2026-02-12,002323,雅博股份,-,-,-,7788.78,日振幅值达15%的证券,证券之星
2026-02-12,000892,欢瑞世纪,-,-,-,4410.37,日换手率达20%的证券,证券之星
2026-02-12,002455,百川股份,-,-,-,13832.79,日换手率达20%的证券,证券之星
2026-02-12,002112,三变科技,-,-,-,-15400.92,日换手率达20%的证券,证券之星
2026-02-12,002757,南兴股份,-,-,-,-14146.6,日换手率达20%的证券,证券之星
2026-02-12,300344,*ST立方,-,-,-,119.12,有价格涨跌幅限制的日收盘价格跌幅达到-15%的证券|有价格涨跌幅限制的日价格振幅达到30%的证券,证券之星
2026-02-12,300846,首都在线,-,-,-,28428.78,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,证券之星
2026-02-12,300277,海联讯,-,-,-,3034.24,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,证券之星
2026-02-12,300258,精锻科技,-,-,-,18129.8,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,证券之星
2026-02-12,301018,申菱环境,-,-,-,9278.47,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,证券之星
2026-02-12,301317,鑫磊股份,-,-,-,9752.53,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,证券之星
2026-02-12,002702,海欣食品,-,-,-,-4586.41,日跌幅偏离值达7%的证券,证券之星
2026-02-12,002723,小崧股份,-,-,-,-3435.31,日跌幅偏离值达7%的证券,证券之星
2026-02-12,002905,金逸影视,-,-,-,-818,日跌幅偏离值达7%的证券,证券之星
2026-02-12,002931,锋龙股份,-,-,-,-11085.75,日跌幅偏离值达7%的证券,证券之星
2026-02-12,002342,巨力索具,-,-,-,-655.47,日跌幅偏离值达7%的证券,证券之星
2026-02-12,002830,名雕股份,-,-,-,-13569.55,连续三个交易日内!跌幅偏离值累计达20%的证券,证券之星
2026-02-12,001270,*ST铖昌,-,-,-,1512.9,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,证券之星
2026-02-12,000004,*ST国华,-,-,-,-399.56,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,证券之星
2026-02-12,002731,ST萃华,-,-,-,-116.48,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,证券之星
2026-02-12,000609,ST中迪,-,-,-,1277.09,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,证券之星
2026-02-12,000669,ST金鸿,-,-,-,-352.22,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,证券之星
2026-02-12,110100,贴债2472,-,-,-,6501.1,上市首日的可转债,证券之星
2026-02-12,920021,流金科技,-,-,-,-4826.92,日换手率达20%的证券,证券之星
2026-02-12,920046,亿能电力,-,-,-,2361.23,日换手率达20%的证券,证券之星
2026-02-12,920180,爱得科技,-,-,-,-2153.81,日换手率达20%的证券,证券之星
2026-02-12,920662,方盛股份,-,-,-,2455.95,日换手率达20%的证券,证券之星
2026-02-12,920088,科力股份,-,-,-,93.21,日换手率达20%的证券,证券之星
2026-02-11,603466,风语筑,-,-,-,-6653.87,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-11,603980,吉华集团,-,-,-,2080.65,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-11,603256,宏和科技,-,-,-,11446.39,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-11,603968,醋化股份,-,-,-,1423.06,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-11,605287,德才股份,-,-,-,6373.54,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-11,603150,万朗磁塑,-,-,-,-1553.52,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-11,603533,掌阅科技,-,-,-,7854.28,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-11,603729,龙韵股份,-,-,-,2181.92,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-11,601599,浙文影业,-,-,-,-14885.5,日跌幅偏离值达7%的证券,证券之星
2026-02-11,600977,中国电影,-,-,-,-28608.67,日跌幅偏离值达7%的证券,证券之星
2026-02-11,603888,新华网,-,-,-,-8741.52,日跌幅偏离值达7%的证券,证券之星
2026-02-11,600969,郴电国际,-,-,-,-206.36,日跌幅偏离值达7%的证券,证券之星
2026-02-11,603103,横店影视,-,-,-,-15813.38,日跌幅偏离值达7%的证券,证券之星
2026-02-11,603466,风语筑,-,-,-,-15685.03,日换手率达20%的证券,证券之星
2026-02-11,600355,*ST精伦,-,-,-,-1408.55,日换手率达20%的证券,证券之星
2026-02-11,603598,引力传媒,-,-,-,-657.27,日换手率达20%的证券,证券之星
2026-02-11,601112,振石股份,-,-,-,15110.56,日换手率达20%的证券,证券之星
2026-02-11,603172,万丰股份,-,-,-,-1118.33,日换手率达20%的证券,证券之星
2026-02-11,600969,郴电国际,-,-,-,3448.94,连续三个交易日内!跌幅偏离值累计达20%的证券,证券之星
2026-02-11,600292,电投水电,-,-,-,9790.87,日涨幅偏离值达7%的证券,证券之星
2026-02-11,600589,大位科技,-,-,-,13261.8,日涨幅偏离值达7%的证券,证券之星
2026-02-11,603608,天创时尚,-,-,-,407.39,日涨幅偏离值达7%的证券,证券之星
2026-02-11,603968,醋化股份,-,-,-,1992.06,日涨幅偏离值达7%的证券,证券之星
2026-02-11,603533,掌阅科技,-,-,-,4748.38,日涨幅偏离值达7%的证券,证券之星
2026-02-11,601595,上海电影,-,-,-,-7943.49,日振幅值达15%的证券,证券之星
2026-02-11,688035,德邦科技,-,-,-,14532.73,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,证券之星
2026-02-11,002506,协鑫集成,-,-,-,-14560.52,日换手率达20%的证券,证券之星
2026-02-11,001330,博纳影业,-,-,-,-1418.39,日换手率达20%的证券,证券之星
2026-02-11,002342,巨力索具,-,-,-,-11986.37,日换手率达20%的证券|日振幅值达15%的证券,证券之星
2026-02-11,000892,欢瑞世纪,-,-,-,-12599.11,日换手率达20%的证券|日涨幅偏离值达7%的证券,证券之星
2026-02-11,002723,小崧股份,-,-,-,7266.69,日换手率达20%的证券|日振幅值达15%的证券,证券之星
2026-02-11,300182,捷成股份,-,-,-,-8389.31,有价格涨跌幅限制的日换手率达到30%的证券,证券之星
2026-02-11,300364,中文在线,-,-,-,-50117.95,有价格涨跌幅限制的日换手率达到30%的证券,证券之星
2026-02-11,300065,海兰信,-,-,-,10227.96,有价格涨跌幅限制的日换手率达到30%的证券,证券之星
2026-02-11,301231,荣信文化,-,-,-,1743.98,有价格涨跌幅限制的日换手率达到30%的证券,证券之星
2026-02-11,300912,凯龙高科,-,-,-,-5035.23,有价格涨跌幅限制的日换手率达到30%的证券,证券之星
2026-02-11,300166,东方国信,-,-,-,14429.59,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,证券之星
2026-02-11,301025,读客文化,-,-,-,-2136.27,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,证券之星
2026-02-11,002340,格林美,-,-,-,41092.92,日涨幅偏离值达7%的证券,证券之星
2026-02-11,000657,中钨高新,-,-,-,11909.75,日涨幅偏离值达7%的证券,证券之星
2026-02-11,001267,汇绿生态,-,-,-,8362.08,日涨幅偏离值达7%的证券,证券之星
2026-02-11,002378,章源钨业,-,-,-,13159.44,日涨幅偏离值达7%的证券,证券之星
2026-02-11,003018,金富科技,-,-,-,5831.55,日振幅值达15%的证券,证券之星
2026-02-11,000892,欢瑞世纪,-,-,-,-12423.12,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-11,000070,特发信息,-,-,-,36164.84,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-11,002723,小崧股份,-,-,-,7924.41,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-11,001217,华尔泰,-,-,-,6129.5,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-11,002739,万达电影,-,-,-,-7168.32,日跌幅偏离值达7%的证券,证券之星
2026-02-11,000056,皇庭国际,-,-,-,-6586.96,日跌幅偏离值达7%的证券,证券之星
2026-02-11,002181,粤传媒,-,-,-,-22919.15,日跌幅偏离值达7%的证券,证券之星
2026-02-11,002905,金逸影视,-,-,-,-2642.12,日跌幅偏离值达7%的证券,证券之星
2026-02-11,002830,名雕股份,-,-,-,-3496.98,日跌幅偏离值达7%的证券,证券之星
2026-02-11,300344,*ST立方,-,-,-,-12.17,有价格涨跌幅限制的日价格振幅达到30%的证券,证券之星
2026-02-11,301526,国际复材,-,-,-,42468.8,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,证券之星
2026-02-11,300196,长海股份,-,-,-,3011.95,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,证券之星
2026-02-11,300819,聚杰微纤,-,-,-,15659.87,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,证券之星
2026-02-11,002995,天地在线,-,-,-,-105.43,连续三个交易日内!跌幅偏离值累计达20%的证券,证券之星
2026-02-11,000638,*ST万方,-,-,-,-2338.59,连续三个交易日内!日均换手率与前五个交易日的日均换手率的比值达到30倍!且换手率累计达20%的证券,证券之星
2026-02-11,002485,ST雪发,-,-,-,398.38,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,证券之星
2026-02-11,920021,流金科技,-,-,-,-3634.88,日换手率达20%的证券,证券之星
2026-02-11,920180,爱得科技,-,-,-,1566.46,日换手率达20%的证券,证券之星
2026-02-11,920088,科力股份,-,-,-,-1334.03,日换手率达20%的证券,证券之星
2026-02-10,600986,浙文互联,-,-,-,-5213.46,日换手率达20%的证券,证券之星
2026-02-10,603618,杭电股份,-,-,-,8117.79,日换手率达20%的证券,证券之星
2026-02-10,603616,韩建河山,-,-,-,-3590.54,日换手率达20%的证券|日跌幅偏离值达7%的证券,证券之星
2026-02-10,603598,引力传媒,-,-,-,-8342.36,日换手率达20%的证券,证券之星
2026-02-10,603172,万丰股份,-,-,-,384.01,日换手率达20%的证券,证券之星
2026-02-10,600589,大位科技,-,-,-,38876.94,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-10,603598,引力传媒,-,-,-,-8291.8,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-10,603626,科森科技,-,-,-,14030.19,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-10,601595,上海电影,-,-,-,9083.62,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-10,601869,长飞光纤,-,-,-,-13165.71,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-10,605060,联德股份,-,-,-,-14330.82,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-10,603301,振德医疗,-,-,-,-7048.14,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-10,600715,文投控股,-,-,-,4494.08,日涨幅偏离值达7%的证券,证券之星
2026-02-10,600977,中国电影,-,-,-,21494.32,日涨幅偏离值达7%的证券,证券之星
2026-02-10,603466,风语筑,-,-,-,3423.34,日涨幅偏离值达7%的证券,证券之星
2026-02-10,603999,读者传媒,-,-,-,1131.48,日涨幅偏离值达7%的证券,证券之星
2026-02-10,603968,醋化股份,-,-,-,-391.12,日涨幅偏离值达7%的证券,证券之星
2026-02-10,603778,国晟科技,-,-,-,-1449.56,日跌幅偏离值达7%的证券,证券之星
2026-02-10,600814,杭州解百,-,-,-,-6636.76,日跌幅偏离值达7%的证券,证券之星
2026-02-10,605599,菜百股份,-,-,-,1594.76,日跌幅偏离值达7%的证券,证券之星
2026-02-10,603052,可川科技,-,-,-,-2948.85,日跌幅偏离值达7%的证券,证券之星
2026-02-10,601969,海南矿业,-,-,-,-8954.98,日振幅值达15%的证券,证券之星
2026-02-10,600381,*ST春天,-,-,-,-88.3,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,证券之星
2026-02-10,603284,N林平,-,-,-,1593.54,无价格涨跌幅限制的证券,证券之星
2026-02-10,603813,*ST原尚,-,-,-,-428.5,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,证券之星
2026-02-10,113646,永吉转债,-,-,-,486.76,日涨幅达到15%的前5只证券,证券之星
2026-02-10,113646,永吉转债,-,-,-,492.57,连续三个交易日内，涨幅偏离值累计达到30%的证券,证券之星
2026-02-10,002506,协鑫集成,-,-,-,-21974.53,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-10,002323,雅博股份,-,-,-,-884.68,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-10,002099,海翔药业,-,-,-,-29348.6,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-10,001330,博纳影业,-,-,-,46470.79,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-10,002440,闰土股份,-,-,-,-18866.16,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-10,002842,翔鹭钨业,-,-,-,12112.84,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-10,002455,百川股份,-,-,-,22435.9,连续三个交易日内!涨幅偏离值累计达20%的证券,证券之星
2026-02-10,002506,协鑫集成,-,-,-,-50663.37,日换手率达20%的证券,证券之星
2026-02-10,002342,巨力索具,-,-,-,-2213.51,日换手率达20%的证券,证券之星
2026-02-10,002995,天地在线,-,-,-,8693.71,日换手率达20%的证券|日跌幅偏离值达7%的证券,证券之星
2026-02-10,002830,名雕股份,-,-,-,-9689.65,日换手率达20%的证券|日振幅值达15%的证券,证券之星
2026-02-10,001220,世盟股份,-,-,-,3060.88,日换手率达20%的证券,证券之星
2026-02-10,300182,捷成股份,-,-,-,28268.71,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,证券之星
2026-02-10,300364,中文在线,-,-,-,36127.83,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,证券之星
2026-02-10,300749,顶固集创,-,-,-,5236.95,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,证券之星
2026-02-10,301231,荣信文化,-,-,-,9863.37,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,证券之星
2026-02-10,300182,捷成股份,-,-,-,30288.92,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,证券之星
2026-02-10,300251,光线传媒,-,-,-,90314.74,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,证券之星
2026-02-10,300364,中文在线,-,-,-,7891.05,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券|有价格涨跌幅限制的日换手率达到30%的证券,证券之星
2026-02-10,300528,幸福蓝海,-,-,-,21422.32,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,证券之星
2026-02-10,301085,亚康股份,-,-,-,9889.28,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,证券之星
2026-02-10,002739,万达电影,-,-,-,-15061.55,日涨幅偏离值达7%的证券,证券之星
2026-02-10,000559,万向钱潮,-,-,-,20268.04,日涨幅偏离值达7%的证券,证券之星
2026-02-10,002292,奥飞娱乐,-,-,-,5559.09,日涨幅偏离值达7%的证券,证券之星
2026-02-10,000681,视觉中国,-,-,-,10903.2,日涨幅偏离值达7%的证券,证券之星
2026-02-10,002969,嘉美包装,-,-,-,2154.59,日涨幅偏离值达7%的证券,证券之星
2026-02-10,200056,皇庭B,-,-,-,-1.65,日涨幅偏离值达7%的证券,证券之星
2026-02-10,301262,海看股份,-,-,-,-38870.58,有价格涨跌幅限制的日换手率达到30%的证券,证券之星
2026-02-10,300912,凯龙高科,-,-,-,-5261.9,有价格涨跌幅限制的日换手率达到30%的证券,证券之星
2026-02-10,300804,广康生化,-,-,-,-211.43,有价格涨跌幅限制的日换手率达到30%的证券,证券之星
2026-02-10,301636,泽润新能,-,-,-,7243.79,有价格涨跌幅限制的日换手率达到30%的证券,证券之星
2026-02-10,002565,顺灏股份,-,-,-,-10124.45,日跌幅偏离值达7%的证券,证券之星
2026-02-10,002149,西部材料,-,-,-,5208.13,日跌幅偏离值达7%的证券,证券之星
